location_name,datetime_local,date,temp_meteostat_hourly,humidity_meteostat_hourly,precipitation_meteostat_hourly,wind_speed_meteostat_hourly,pressure_meteostat_hourly,cloud_cover_meteostat_hourly
Serena,2025-01-21 15:00:00,2025-01-21,23.0,37,0.0,35.8,1016.0,1
Serena,2025-01-21 16:00:00,2025-01-21,22.7,35,0.0,35.3,1016.3,2
Serena,2025-01-21 17:00:00,2025-01-21,22.0,38,0.0,31.7,1016.0,1
Serena,2025-01-21 18:00:00,2025-01-21,21.7,41,0.0,31.1,1016.3,1
Serena,2025-01-21 19:00:00,2025-01-21,21.1,42,0.0,29.5,1017.1,1
Serena,2025-01-21 20:00:00,2025-01-21,21.0,43,0.0,33.3,1017.3,1
Serena,2025-01-21 21:00:00,2025-01-21,20.7,46,0.0,28.2,1018.0,1
Serena,2025-01-21 22:00:00,2025-01-21,20.8,46,0.0,25.1,1018.3,2
Serena,2025-01-21 23:00:00,2025-01-21,20.7,46,0.0,26.7,1018.0,2
Serena,2025-01-22 00:00:00,2025-01-22,20.7,46,0.0,20.8,1018.0,2
Serena,2025-01-22 01:00:00,2025-01-22,20.7,44,0.0,17.4,1017.8,4
Serena,2025-01-22 02:00:00,2025-01-22,20.7,41,0.0,14.7,1017.3,4
Serena,2025-01-22 03:00:00,2025-01-22,20.2,45,0.0,15.5,1017.3,3
Serena,2025-01-22 04:00:00,2025-01-22,18.8,48,0.0,13.8,1017.9,2
Serena,2025-01-22 05:00:00,2025-01-22,15.7,60,0.0,13.0,1017.3,2
Serena,2025-01-22 06:00:00,2025-01-22,14.9,61,0.0,7.6,1018.3,2
Serena,2025-01-22 07:00:00,2025-01-22,15.0,62,0.0,8.3,1019.9,2
Serena,2025-01-22 08:00:00,2025-01-22,14.9,62,0.0,6.0,1020.3,0
Serena,2025-01-22 09:00:00,2025-01-22,17.5,54,0.0,4.9,1021.3,1
Serena,2025-01-22 10:00:00,2025-01-22,21.1,43,0.0,7.0,1022.1,1
Serena,2025-01-22 11:00:00,2025-01-22,23.0,32,0.0,15.6,1021.3,1
Serena,2025-01-22 12:00:00,2025-01-22,24.0,28,0.0,15.3,1021.0,1
Serena,2025-01-22 13:00:00,2025-01-22,24.2,27,0.0,17.0,1019.8,1
Serena,2025-01-22 14:00:00,2025-01-22,24.3,34,0.0,17.1,1019.0,0
Serena,2025-01-22 15:00:00,2025-01-22,24.7,31,0.0,23.1,1018.3,0
Serena,2025-01-22 16:00:00,2025-01-22,24.4,34,0.0,32.0,1018.5,0
Serena,2025-01-22 17:00:00,2025-01-22,23.0,33,0.0,26.1,1019.0,0
Serena,2025-01-22 18:00:00,2025-01-22,22.7,32,0.0,25.4,1019.3,0
Serena,2025-01-22 19:00:00,2025-01-22,21.7,36,0.0,24.1,1020.7,0
Serena,2025-01-22 20:00:00,2025-01-22,21.7,35,0.0,19.9,1021.0,0
Serena,2025-01-22 21:00:00,2025-01-22,21.5,36,0.0,13.8,1022.0,0
Serena,2025-01-22 22:00:00,2025-01-22,20.2,38,0.0,7.6,1022.4,0
Serena,2025-01-22 23:00:00,2025-01-22,19.2,38,0.0,7.9,1022.0,0
Serena,2025-01-23 00:00:00,2025-01-23,17.9,42,0.0,8.9,1022.0,0
Serena,2025-01-23 01:00:00,2025-01-23,17.6,42,0.0,4.0,1021.8,0
Serena,2025-01-23 02:00:00,2025-01-23,16.9,44,0.0,2.6,1021.3,0
Serena,2025-01-23 03:00:00,2025-01-23,16.4,44,0.0,3.1,1021.0,0
Serena,2025-01-23 04:00:00,2025-01-23,16.3,44,0.0,7.6,1021.1,0
Serena,2025-01-23 05:00:00,2025-01-23,16.1,43,0.0,7.0,1021.0,0
Serena,2025-01-23 06:00:00,2025-01-23,15.4,46,0.0,7.0,1021.3,0
Serena,2025-01-23 07:00:00,2025-01-23,14.3,48,0.0,6.0,1022.2,0
Serena,2025-01-23 08:00:00,2025-01-23,15.7,47,0.0,6.9,1023.0,0
Serena,2025-01-23 09:00:00,2025-01-23,18.5,44,0.0,10.6,1023.3,1
Serena,2025-01-23 10:00:00,2025-01-23,22.2,35,0.0,16.6,1024.1,2
Serena,2025-01-23 11:00:00,2025-01-23,23.0,30,0.0,22.1,1023.3,1
Serena,2025-01-23 12:00:00,2025-01-23,23.0,32,0.0,13.8,1023.0,1
Serena,2025-01-23 13:00:00,2025-01-23,24.4,26,0.0,19.5,1021.6,2
Serena,2025-01-23 14:00:00,2025-01-23,25.0,25,0.0,15.3,1020.3,1
Serena,2025-01-23 15:00:00,2025-01-23,24.0,36,0.0,26.1,1019.3,1
Serena,2025-01-23 16:00:00,2025-01-23,23.3,32,0.0,25.4,1019.3,1
Serena,2025-01-23 17:00:00,2025-01-23,22.7,32,0.0,28.0,1019.3,0
Serena,2025-01-23 18:00:00,2025-01-23,21.7,36,0.0,24.1,1019.3,0
Serena,2025-01-23 19:00:00,2025-01-23,20.9,39,0.0,19.0,1019.9,0
Serena,2025-01-23 20:00:00,2025-01-23,20.5,43,0.0,13.8,1020.3,0
Serena,2025-01-23 21:00:00,2025-01-23,19.5,44,0.0,12.0,1020.3,0
Serena,2025-01-23 22:00:00,2025-01-23,18.7,41,0.0,11.6,1020.9,0
Serena,2025-01-23 23:00:00,2025-01-23,17.9,42,0.0,9.4,1020.3,0
Serena,2025-01-24 00:00:00,2025-01-24,16.9,44,0.0,10.7,1019.3,0
Serena,2025-01-24 01:00:00,2025-01-24,15.9,47,0.0,12.6,1019.3,1
Serena,2025-01-24 02:00:00,2025-01-24,15.4,48,0.0,14.7,1019.3,0
Serena,2025-01-24 03:00:00,2025-01-24,15.4,46,0.0,9.7,1018.3,0
Serena,2025-01-24 04:00:00,2025-01-24,14.8,48,0.0,10.2,1018.7,0
Serena,2025-01-24 05:00:00,2025-01-24,13.9,51,0.0,5.1,1018.0,0
Serena,2025-01-24 06:00:00,2025-01-24,16.1,45,0.0,15.5,1018.3,1
Serena,2025-01-24 07:00:00,2025-01-24,14.8,49,0.0,11.2,1019.3,1
Serena,2025-01-24 08:00:00,2025-01-24,15.9,47,0.0,7.0,1019.3,0
Serena,2025-01-24 09:00:00,2025-01-24,17.7,43,0.0,12.3,1020.0,0
Serena,2025-01-24 10:00:00,2025-01-24,21.0,34,0.0,18.1,1020.7,1
Serena,2025-01-24 11:00:00,2025-01-24,23.0,30,0.0,18.1,1020.0,1
Serena,2025-01-24 12:00:00,2025-01-24,25.0,21,0.0,16.1,1019.3,0
Serena,2025-01-24 13:00:00,2025-01-24,25.3,17,0.0,6.5,1017.9,0
Serena,2025-01-24 14:00:00,2025-01-24,26.0,16,0.0,10.7,1016.3,0
Serena,2025-01-24 15:00:00,2025-01-24,26.3,16,0.0,14.4,1016.0,0
Serena,2025-01-24 16:00:00,2025-01-24,24.9,27,0.0,12.9,1015.8,0
Serena,2025-01-24 17:00:00,2025-01-24,23.7,35,0.0,18.1,1016.0,0
Serena,2025-01-24 18:00:00,2025-01-24,22.7,36,0.0,14.8,1016.3,0
Serena,2025-01-24 19:00:00,2025-01-24,22.2,42,0.0,10.7,1017.4,0
Serena,2025-01-24 20:00:00,2025-01-24,21.5,42,0.0,11.2,1018.0,0
Serena,2025-01-24 21:00:00,2025-01-24,20.9,39,0.0,15.3,1018.0,0
Serena,2025-01-24 22:00:00,2025-01-24,19.7,39,0.0,9.4,1018.2,0
Serena,2025-01-24 23:00:00,2025-01-24,18.5,44,0.0,10.2,1018.0,0
Serena,2025-01-25 00:00:00,2025-01-25,18.2,42,0.0,6.5,1018.0,0
Serena,2025-01-25 01:00:00,2025-01-25,17.7,43,0.0,6.5,1018.1,0
Serena,2025-01-25 02:00:00,2025-01-25,16.9,45,0.0,8.2,1017.3,0
Serena,2025-01-25 03:00:00,2025-01-25,15.4,50,0.0,7.9,1017.3,0
Serena,2025-01-25 04:00:00,2025-01-25,14.7,52,0.0,7.0,1017.2,0
Serena,2025-01-25 05:00:00,2025-01-25,14.7,55,0.0,6.5,1017.0,0
Serena,2025-01-25 06:00:00,2025-01-25,14.2,53,0.0,8.9,1017.0,0
Serena,2025-01-25 07:00:00,2025-01-25,13.9,54,0.0,3.1,1018.3,1
Serena,2025-01-25 08:00:00,2025-01-25,15.4,50,0.0,5.4,1019.0,0
Serena,2025-01-25 09:00:00,2025-01-25,17.7,43,0.0,5.4,1019.3,0
Serena,2025-01-25 10:00:00,2025-01-25,20.0,36,0.0,4.9,1020.3,1
Serena,2025-01-25 11:00:00,2025-01-25,22.0,34,0.0,6.5,1019.3,0
Serena,2025-01-25 12:00:00,2025-01-25,23.3,29,0.0,5.4,1018.3,0
Serena,2025-01-25 13:00:00,2025-01-25,23.8,31,0.0,12.0,1017.6,0
Serena,2025-01-25 14:00:00,2025-01-25,24.0,29,0.0,10.5,1016.3,0
Serena,2025-01-25 15:00:00,2025-01-25,24.0,32,0.0,16.6,1015.3,0
Serena,2025-01-25 16:00:00,2025-01-25,23.7,33,0.0,14.8,1015.6,0
Serena,2025-01-25 17:00:00,2025-01-25,23.0,37,0.0,16.6,1015.3,0
Serena,2025-01-25 18:00:00,2025-01-25,22.7,42,0.0,16.5,1016.0,0
Serena,2025-01-25 19:00:00,2025-01-25,22.0,48,0.0,9.7,1017.1,0
Serena,2025-01-25 20:00:00,2025-01-25,21.5,51,0.0,8.3,1017.3,0
Serena,2025-01-25 21:00:00,2025-01-25,20.9,51,0.0,3.6,1018.0,0
Serena,2025-01-25 22:00:00,2025-01-25,20.6,54,0.0,4.4,1018.2,0
Serena,2025-01-25 23:00:00,2025-01-25,19.9,58,0.0,6.1,1018.0,0
Serena,2025-01-26 00:00:00,2025-01-26,19.4,59,0.0,4.9,1017.3,0
Serena,2025-01-26 01:00:00,2025-01-26,18.1,61,0.0,4.4,1017.6,0
Serena,2025-01-26 02:00:00,2025-01-26,17.4,65,0.0,4.1,1017.3,1
Serena,2025-01-26 03:00:00,2025-01-26,17.4,63,0.0,8.9,1016.3,1
Serena,2025-01-26 04:00:00,2025-01-26,16.7,64,0.0,9.7,1016.9,1
Serena,2025-01-26 05:00:00,2025-01-26,15.7,66,0.0,6.0,1016.3,1
Serena,2025-01-26 06:00:00,2025-01-26,14.9,69,0.0,7.6,1017.3,1
Serena,2025-01-26 07:00:00,2025-01-26,14.7,69,0.0,3.6,1018.4,1
Serena,2025-01-26 08:00:00,2025-01-26,16.4,67,0.0,5.4,1018.3,1
Serena,2025-01-26 09:00:00,2025-01-26,18.7,57,0.0,7.0,1019.0,0
Serena,2025-01-26 10:00:00,2025-01-26,21.6,52,0.0,7.0,1019.6,0
Serena,2025-01-26 11:00:00,2025-01-26,24.0,44,0.0,12.9,1019.0,0
Serena,2025-01-26 12:00:00,2025-01-26,25.0,33,0.0,7.0,1018.0,0
Serena,2025-01-26 13:00:00,2025-01-26,24.3,45,0.0,17.9,1017.0,0
Serena,2025-01-26 14:00:00,2025-01-26,25.0,43,0.0,17.1,1015.3,0
Serena,2025-01-26 15:00:00,2025-01-26,24.7,42,0.0,18.4,1015.0,0
Serena,2025-01-26 16:00:00,2025-01-26,24.2,38,0.0,16.5,1014.8,0
Serena,2025-01-26 17:00:00,2025-01-26,23.0,46,0.0,17.9,1015.0,0
Serena,2025-01-26 18:00:00,2025-01-26,22.7,47,0.0,15.2,1015.0,0
Serena,2025-01-26 19:00:00,2025-01-26,21.9,50,0.0,10.2,1015.7,0
Serena,2025-01-26 20:00:00,2025-01-26,21.5,53,0.0,8.3,1016.3,0
Serena,2025-01-26 21:00:00,2025-01-26,21.2,54,0.0,5.4,1016.3,0
Serena,2025-01-26 22:00:00,2025-01-26,20.0,53,0.0,6.5,1017.2,0
Serena,2025-01-26 23:00:00,2025-01-26,19.7,58,0.0,6.1,1017.0,0
Serena,2025-01-27 00:00:00,2025-01-27,18.4,62,0.0,9.4,1016.3,0
Serena,2025-01-27 01:00:00,2025-01-27,18.0,64,0.0,9.2,1016.4,1
Serena,2025-01-27 02:00:00,2025-01-27,17.4,63,0.0,4.7,1016.0,0
Serena,2025-01-27 03:00:00,2025-01-27,17.1,64,0.0,8.3,1015.3,1
Serena,2025-01-27 04:00:00,2025-01-27,16.0,67,0.0,6.5,1015.5,1
Serena,2025-01-27 05:00:00,2025-01-27,15.4,68,0.0,7.0,1015.0,2
Serena,2025-01-27 06:00:00,2025-01-27,14.7,72,0.0,7.6,1015.0,2
Serena,2025-01-27 07:00:00,2025-01-27,15.5,70,0.0,6.0,1016.5,2
Serena,2025-01-27 08:00:00,2025-01-27,16.4,66,0.0,5.4,1016.3,0
Serena,2025-01-27 09:00:00,2025-01-27,18.5,62,0.0,8.1,1017.0,1
Serena,2025-01-27 10:00:00,2025-01-27,21.4,55,0.0,6.5,1017.3,1
Serena,2025-01-27 11:00:00,2025-01-27,23.3,57,0.0,6.1,1016.3,1
Serena,2025-01-27 12:00:00,2025-01-27,25.0,40,0.0,6.5,1016.0,1
Serena,2025-01-27 13:00:00,2025-01-27,26.2,29,0.0,11.7,1015.1,1
Serena,2025-01-27 14:00:00,2025-01-27,26.0,40,0.0,14.3,1014.0,0
Serena,2025-01-27 15:00:00,2025-01-27,26.0,38,0.0,8.9,1013.0,0
Serena,2025-01-27 16:00:00,2025-01-27,25.1,49,0.0,19.7,1013.0,3
Serena,2025-01-27 17:00:00,2025-01-27,24.0,55,0.0,13.5,1013.0,1
Serena,2025-01-27 18:00:00,2025-01-27,23.0,67,0.0,18.4,1013.3,1
Serena,2025-01-27 19:00:00,2025-01-27,22.7,71,0.0,14.8,1014.1,4
Serena,2025-01-27 20:00:00,2025-01-27,23.0,69,0.0,9.4,1014.3,4
Serena,2025-01-27 21:00:00,2025-01-27,22.7,70,0.0,7.0,1014.3,3
Serena,2025-01-27 22:00:00,2025-01-27,22.8,70,0.0,9.4,1014.8,4
Serena,2025-01-27 23:00:00,2025-01-27,22.0,73,0.0,8.9,1014.3,3
Serena,2025-01-28 00:00:00,2025-01-28,21.7,77,0.0,7.6,1014.0,0
Serena,2025-01-28 01:00:00,2025-01-28,21.2,78,0.0,6.5,1014.4,3
Serena,2025-01-28 02:00:00,2025-01-28,20.9,81,0.0,11.6,1014.0,1
Serena,2025-01-28 03:00:00,2025-01-28,19.2,79,0.0,7.6,1013.3,2
Serena,2025-01-28 04:00:00,2025-01-28,18.9,84,0.0,7.0,1014.2,4
Serena,2025-01-28 05:00:00,2025-01-28,18.7,84,0.0,6.0,1014.0,4
Serena,2025-01-28 06:00:00,2025-01-28,18.7,86,0.0,8.9,1014.3,4
Serena,2025-01-28 07:00:00,2025-01-28,18.1,88,0.0,8.9,1015.5,4
Serena,2025-01-28 08:00:00,2025-01-28,18.7,84,0.0,10.2,1015.3,0
Serena,2025-01-28 09:00:00,2025-01-28,20.0,79,0.0,8.9,1016.0,3
Serena,2025-01-28 10:00:00,2025-01-28,21.5,76,0.0,10.8,1017.2,1
Serena,2025-01-28 11:00:00,2025-01-28,24.0,60,0.0,19.9,1016.3,3
Serena,2025-01-28 12:00:00,2025-01-28,24.0,60,0.0,21.0,1016.0,3
Serena,2025-01-28 13:00:00,2025-01-28,24.3,54,0.0,30.2,1015.6,3
Serena,2025-01-28 14:00:00,2025-01-28,25.0,45,0.0,25.4,1014.3,0
Serena,2025-01-28 15:00:00,2025-01-28,25.0,44,0.0,21.3,1014.0,1
Serena,2025-01-28 16:00:00,2025-01-28,24.3,52,0.0,25.4,1014.1,1
Serena,2025-01-28 17:00:00,2025-01-28,24.0,56,0.0,26.4,1014.0,1
Serena,2025-01-28 18:00:00,2025-01-28,23.0,56,0.0,24.1,1014.3,1
Serena,2025-01-28 19:00:00,2025-01-28,22.6,55,0.0,23.9,1015.3,1
Serena,2025-01-28 20:00:00,2025-01-28,22.7,54,0.0,19.5,1016.0,1
Serena,2025-01-28 21:00:00,2025-01-28,22.7,54,0.0,21.8,1016.0,1
Serena,2025-01-28 22:00:00,2025-01-28,22.5,54,0.0,18.5,1016.7,1
Serena,2025-01-28 23:00:00,2025-01-28,22.0,56,0.0,15.3,1016.3,1
Serena,2025-01-29 00:00:00,2025-01-29,21.7,53,0.0,14.7,1016.3,1
Serena,2025-01-29 01:00:00,2025-01-29,21.6,58,0.0,17.5,1016.7,1
Serena,2025-01-29 02:00:00,2025-01-29,21.5,61,0.0,18.4,1016.3,0
Serena,2025-01-29 03:00:00,2025-01-29,21.7,64,0.0,16.5,1016.0,1
Serena,2025-01-29 04:00:00,2025-01-29,21.2,66,0.0,14.7,1016.5,1
Serena,2025-01-29 05:00:00,2025-01-29,19.9,66,0.0,14.7,1016.3,2
Serena,2025-01-29 06:00:00,2025-01-29,18.2,70,0.0,10.4,1016.3,2
Serena,2025-01-29 07:00:00,2025-01-29,16.9,75,0.0,7.4,1017.6,2
Serena,2025-01-29 08:00:00,2025-01-29,16.7,73,0.0,11.6,1018.0,1
Serena,2025-01-29 09:00:00,2025-01-29,18.0,73,0.0,12.2,1019.0,2
Serena,2025-01-29 10:00:00,2025-01-29,20.9,61,0.0,9.0,1019.8,2
Serena,2025-01-29 11:00:00,2025-01-29,23.0,50,0.0,16.6,1019.3,2
Serena,2025-01-29 12:00:00,2025-01-29,23.0,49,0.0,17.1,1019.0,2
Serena,2025-01-29 13:00:00,2025-01-29,23.6,46,0.0,19.9,1018.4,2
Serena,2025-01-29 14:00:00,2025-01-29,23.0,49,0.0,21.0,1017.3,0
Serena,2025-01-29 15:00:00,2025-01-29,23.7,43,0.0,22.3,1017.3,0
Serena,2025-01-29 16:00:00,2025-01-29,23.4,49,0.0,20.5,1017.5,2
Serena,2025-01-29 17:00:00,2025-01-29,23.0,47,0.0,21.3,1017.0,0
Serena,2025-01-29 18:00:00,2025-01-29,22.0,52,0.0,15.3,1017.3,0
Serena,2025-01-29 19:00:00,2025-01-29,21.7,52,0.0,13.8,1017.9,0
Serena,2025-01-29 20:00:00,2025-01-29,21.7,54,0.0,9.4,1018.3,0
Serena,2025-01-29 21:00:00,2025-01-29,20.7,57,0.0,10.2,1019.0,0
Serena,2025-01-29 22:00:00,2025-01-29,21.0,56,0.0,11.6,1019.1,0
Serena,2025-01-29 23:00:00,2025-01-29,20.2,58,0.0,6.5,1019.0,0
Serena,2025-01-30 00:00:00,2025-01-30,19.4,59,0.0,7.0,1018.3,1
Serena,2025-01-30 01:00:00,2025-01-30,18.8,63,0.0,7.6,1018.7,1
Serena,2025-01-30 02:00:00,2025-01-30,16.9,66,0.0,8.1,1018.0,0
Serena,2025-01-30 03:00:00,2025-01-30,16.7,69,0.0,9.4,1018.0,1
Serena,2025-01-30 04:00:00,2025-01-30,16.2,71,0.0,8.3,1018.1,1
Serena,2025-01-30 05:00:00,2025-01-30,15.7,73,0.0,7.0,1017.3,1
Serena,2025-01-30 06:00:00,2025-01-30,15.7,73,0.0,5.1,1018.0,0
Serena,2025-01-30 07:00:00,2025-01-30,15.0,75,0.0,8.1,1019.0,0
Serena,2025-01-30 08:00:00,2025-01-30,15.2,75,0.0,6.0,1019.3,0
Serena,2025-01-30 09:00:00,2025-01-30,17.7,68,0.0,8.1,1020.0,0
Serena,2025-01-30 10:00:00,2025-01-30,20.1,60,0.0,7.0,1020.8,0
Serena,2025-01-30 11:00:00,2025-01-30,22.7,53,0.0,5.4,1020.0,2
Serena,2025-01-30 12:00:00,2025-01-30,23.3,48,0.0,7.0,1019.3,2
Serena,2025-01-30 13:00:00,2025-01-30,23.8,46,0.0,14.0,1018.8,3
Serena,2025-01-30 14:00:00,2025-01-30,24.0,49,0.0,16.6,1018.0,1
Serena,2025-01-30 15:00:00,2025-01-30,23.0,52,0.0,13.5,1017.0,2
Serena,2025-01-30 16:00:00,2025-01-30,24.0,40,0.0,10.4,1016.5,2
Serena,2025-01-30 17:00:00,2025-01-30,23.7,47,0.0,15.6,1016.3,2
Serena,2025-01-30 18:00:00,2025-01-30,22.7,57,0.0,15.6,1016.3,2
Serena,2025-01-30 19:00:00,2025-01-30,22.0,59,0.0,16.1,1017.2,1
Serena,2025-01-30 20:00:00,2025-01-30,22.0,59,0.0,15.2,1017.3,1
Serena,2025-01-30 21:00:00,2025-01-30,21.7,52,0.0,22.3,1018.0,1
Serena,2025-01-30 22:00:00,2025-01-30,21.3,54,0.0,21.1,1018.2,1
Serena,2025-01-30 23:00:00,2025-01-30,20.7,51,0.0,19.9,1017.3,2
Serena,2025-01-31 00:00:00,2025-01-31,20.7,56,0.0,18.0,1017.3,2
Serena,2025-01-31 01:00:00,2025-01-31,20.7,52,0.0,16.5,1017.0,2
Serena,2025-01-31 02:00:00,2025-01-31,20.7,50,0.0,18.5,1016.3,2
Serena,2025-01-31 03:00:00,2025-01-31,20.7,53,0.0,19.0,1016.0,2
Serena,2025-01-31 04:00:00,2025-01-31,20.3,51,0.0,15.2,1016.4,4
Serena,2025-01-31 05:00:00,2025-01-31,20.5,50,0.0,19.3,1016.3,3
Serena,2025-01-31 06:00:00,2025-01-31,19.7,48,0.0,15.2,1016.3,3
Serena,2025-01-31 07:00:00,2025-01-31,20.1,42,0.0,16.0,1017.1,5
Serena,2025-01-31 08:00:00,2025-01-31,20.5,44,0.0,15.2,1018.0,3
Serena,2025-01-31 09:00:00,2025-01-31,20.5,43,0.0,17.0,1018.3,3
Serena,2025-01-31 10:00:00,2025-01-31,21.1,43,0.0,14.7,1019.2,2
Serena,2025-01-31 11:00:00,2025-01-31,21.7,38,0.0,12.5,1018.3,3
Serena,2025-01-31 12:00:00,2025-01-31,22.0,37,0.0,14.3,1018.0,3
Serena,2025-01-31 13:00:00,2025-01-31,22.5,39,0.0,7.9,1017.1,3
Serena,2025-01-31 14:00:00,2025-01-31,23.0,42,0.0,14.0,1016.0,3
Serena,2025-01-31 15:00:00,2025-01-31,23.0,42,0.0,15.3,1015.3,3
Serena,2025-01-31 16:00:00,2025-01-31,22.5,42,0.0,16.5,1015.7,3
Serena,2025-01-31 17:00:00,2025-01-31,22.0,43,0.0,16.1,1015.3,2
Serena,2025-01-31 18:00:00,2025-01-31,21.7,47,0.0,13.5,1016.0,2
Serena,2025-01-31 19:00:00,2025-01-31,21.4,51,0.0,12.0,1016.8,1
Serena,2025-01-31 20:00:00,2025-01-31,21.5,39,0.0,9.2,1017.0,0
Serena,2025-01-31 21:00:00,2025-01-31,20.2,42,0.0,6.1,1017.3,0
Serena,2025-01-31 22:00:00,2025-01-31,19.9,41,0.0,6.5,1017.3,0
Serena,2025-01-31 23:00:00,2025-01-31,19.7,42,0.0,4.0,1017.0,0
Serena,2025-02-01 00:00:00,2025-02-01,18.7,46,0.0,6.0,1017.0,1
Serena,2025-02-01 01:00:00,2025-02-01,17.9,54,0.0,5.5,1016.3,1
Serena,2025-02-01 02:00:00,2025-02-01,17.4,52,0.0,3.1,1016.3,0
Serena,2025-02-01 03:00:00,2025-02-01,15.9,60,0.0,4.9,1016.3,0
Serena,2025-02-01 04:00:00,2025-02-01,16.5,58,0.0,7.4,1016.6,0
Serena,2025-02-01 05:00:00,2025-02-01,15.4,58,0.0,7.0,1016.0,0
Serena,2025-02-01 06:00:00,2025-02-01,14.7,62,0.0,5.4,1016.3,1
Serena,2025-02-01 07:00:00,2025-02-01,14.3,64,0.0,4.9,1017.7,1
Serena,2025-02-01 08:00:00,2025-02-01,14.9,61,0.0,6.5,1018.0,0
Serena,2025-02-01 09:00:00,2025-02-01,18.7,52,0.0,4.9,1018.3,0
Serena,2025-02-01 10:00:00,2025-02-01,21.7,44,0.0,5.4,1019.4,1
Serena,2025-02-01 11:00:00,2025-02-01,23.0,32,0.0,5.4,1019.0,1
Serena,2025-02-01 12:00:00,2025-02-01,24.0,25,0.0,8.1,1018.3,1
Serena,2025-02-01 13:00:00,2025-02-01,24.7,27,0.0,5.4,1017.6,1
Serena,2025-02-01 14:00:00,2025-02-01,24.3,31,0.0,12.3,1016.3,0
Serena,2025-02-01 15:00:00,2025-02-01,24.0,36,0.0,19.5,1015.3,0
Serena,2025-02-01 16:00:00,2025-02-01,23.8,37,0.0,21.8,1015.2,0
Serena,2025-02-01 17:00:00,2025-02-01,23.7,38,0.0,22.3,1015.0,0
Serena,2025-02-01 18:00:00,2025-02-01,22.7,42,0.0,17.9,1015.3,0
Serena,2025-02-01 19:00:00,2025-02-01,21.9,47,0.0,17.4,1016.1,0
Serena,2025-02-01 20:00:00,2025-02-01,21.5,50,0.0,14.7,1016.3,0
Serena,2025-02-01 21:00:00,2025-02-01,21.5,44,0.0,10.7,1017.3,0
Serena,2025-02-01 22:00:00,2025-02-01,20.6,47,0.0,11.6,1017.3,0
Serena,2025-02-01 23:00:00,2025-02-01,19.7,53,0.0,10.7,1016.3,0
Serena,2025-02-02 00:00:00,2025-02-02,18.9,55,0.0,8.9,1016.0,0
Serena,2025-02-02 01:00:00,2025-02-02,18.4,57,0.0,4.7,1016.3,0
Serena,2025-02-02 02:00:00,2025-02-02,17.9,61,0.0,1.8,1015.3,0
Serena,2025-02-02 03:00:00,2025-02-02,17.4,60,0.0,3.6,1015.3,1
Serena,2025-02-02 04:00:00,2025-02-02,19.2,55,0.0,10.0,1015.4,1
Serena,2025-02-02 05:00:00,2025-02-02,16.4,63,0.0,6.0,1015.0,1
Serena,2025-02-02 06:00:00,2025-02-02,15.7,62,0.0,8.6,1016.0,2
Serena,2025-02-02 07:00:00,2025-02-02,16.3,59,0.0,6.5,1016.8,3
Serena,2025-02-02 08:00:00,2025-02-02,16.7,54,0.0,7.0,1017.3,3
Serena,2025-02-02 09:00:00,2025-02-02,18.0,51,0.0,7.9,1018.0,3
Serena,2025-02-02 10:00:00,2025-02-02,20.2,49,0.0,7.6,1018.6,4
Serena,2025-02-02 11:00:00,2025-02-02,22.7,47,0.2,11.8,1018.0,3
Serena,2025-02-02 12:00:00,2025-02-02,23.0,48,0.0,23.9,1017.3,3
Serena,2025-02-02 13:00:00,2025-02-02,22.8,44,0.0,29.7,1016.7,3
Serena,2025-02-02 14:00:00,2025-02-02,19.9,59,0.0,27.2,1016.3,3
Serena,2025-02-02 15:00:00,2025-02-02,20.5,51,0.1,18.5,1016.0,3
Serena,2025-02-02 16:00:00,2025-02-02,21.3,41,0.0,25.9,1016.1,1
Serena,2025-02-02 17:00:00,2025-02-02,21.7,40,0.0,31.0,1016.0,2
Serena,2025-02-02 18:00:00,2025-02-02,21.5,36,0.0,31.5,1016.3,2
Serena,2025-02-02 19:00:00,2025-02-02,20.9,39,0.0,23.1,1017.4,1
Serena,2025-02-02 20:00:00,2025-02-02,20.5,40,0.0,21.3,1018.0,1
Serena,2025-02-02 21:00:00,2025-02-02,20.5,42,0.0,23.1,1018.0,1
Serena,2025-02-02 22:00:00,2025-02-02,20.2,42,0.0,23.6,1018.7,2
Serena,2025-02-02 23:00:00,2025-02-02,19.7,44,0.0,20.8,1018.3,2
Serena,2025-02-03 00:00:00,2025-02-03,20.5,45,0.0,19.0,1018.0,2
Serena,2025-02-03 01:00:00,2025-02-03,20.1,48,0.0,19.5,1017.9,4
Serena,2025-02-03 02:00:00,2025-02-03,19.7,48,0.0,18.5,1017.0,4
Serena,2025-02-03 03:00:00,2025-02-03,20.2,46,0.0,14.9,1017.0,3
Serena,2025-02-03 04:00:00,2025-02-03,19.3,51,0.0,14.3,1017.1,5
Serena,2025-02-03 05:00:00,2025-02-03,17.5,54,0.0,9.9,1017.0,3
Serena,2025-02-03 06:00:00,2025-02-03,16.5,57,0.0,10.4,1017.3,3
Serena,2025-02-03 07:00:00,2025-02-03,15.9,59,0.0,11.2,1018.2,4
Serena,2025-02-03 08:00:00,2025-02-03,16.5,57,0.0,12.0,1018.3,4
Serena,2025-02-03 09:00:00,2025-02-03,17.7,56,0.0,8.3,1018.3,4
Serena,2025-02-03 10:00:00,2025-02-03,20.1,50,0.0,8.1,1019.6,5
Serena,2025-02-03 11:00:00,2025-02-03,22.0,46,0.0,17.4,1019.3,4
